,pod,scenarioID,query,count,>0,total
507,stressng-cpeh-3958995423-j7xgr,stress=2800000;branch;32;none;none,kepler_container_kubelet_cpu_usage_total,0,0,
508,stressng-cpeh-3958995423-j7xgr,stress=2800000;branch;32;none;none,kepler_container_kubelet_memory_bytes_total,0,0,
509,stressng-cpeh-3958995423-j7xgr,stress=2800000;branch;32;none;none,kepler_container_other_joules_total,0,0,
510,stressng-cpeh-3958995423-j7xgr,stress=2800000;branch;32;none;none,kepler_container_package_joules_total,0,0,
511,stressng-cpeh-3958995423-j7xgr,stress=2800000;branch;32;none;none,kepler_container_uncore_joules_total,0,0,
512,stressng-cpeh-2110228628-mq9xc,stress=2800000;branch;40;none;none,kepler_container_bpf_block_irq_total,0,0,
513,stressng-cpeh-2110228628-mq9xc,stress=2800000;branch;40;none;none,kepler_container_bpf_cpu_time_us_total,0,0,
514,stressng-cpeh-2110228628-mq9xc,stress=2800000;branch;40;none;none,kepler_container_bpf_net_rx_irq_total,0,0,
515,stressng-cpeh-2110228628-mq9xc,stress=2800000;branch;40;none;none,kepler_container_bpf_net_tx_irq_total,0,0,
516,stressng-cpeh-2110228628-mq9xc,stress=2800000;branch;40;none;none,kepler_container_cgroupfs_cpu_usage_us_total,0,0,
517,stressng-cpeh-2110228628-mq9xc,stress=2800000;branch;40;none;none,kepler_container_cgroupfs_memory_usage_bytes_total,0,0,
518,stressng-cpeh-2110228628-mq9xc,stress=2800000;branch;40;none;none,kepler_container_cgroupfs_system_cpu_usage_us_total,0,0,
519,stressng-cpeh-2110228628-mq9xc,stress=2800000;branch;40;none;none,kepler_container_cgroupfs_user_cpu_usage_us_total,0,0,
520,stressng-cpeh-2110228628-mq9xc,stress=2800000;branch;40;none;none,kepler_container_core_joules_total,0,0,
521,stressng-cpeh-2110228628-mq9xc,stress=2800000;branch;40;none;none,kepler_container_dram_joules_total,0,0,
522,stressng-cpeh-2110228628-mq9xc,stress=2800000;branch;40;none;none,kepler_container_joules_total,0,0,
523,stressng-cpeh-2110228628-mq9xc,stress=2800000;branch;40;none;none,kepler_container_kubelet_cpu_usage_total,0,0,
524,stressng-cpeh-2110228628-mq9xc,stress=2800000;branch;40;none;none,kepler_container_kubelet_memory_bytes_total,0,0,
525,stressng-cpeh-2110228628-mq9xc,stress=2800000;branch;40;none;none,kepler_container_other_joules_total,0,0,
526,stressng-cpeh-2110228628-mq9xc,stress=2800000;branch;40;none;none,kepler_container_package_joules_total,0,0,
527,stressng-cpeh-2110228628-mq9xc,stress=2800000;branch;40;none;none,kepler_container_uncore_joules_total,0,0,
528,stressng-cpeh-3613356211-b6gt8,stress=3600000;branch;4;none;none,kepler_container_bpf_block_irq_total,0,0,
529,stressng-cpeh-3613356211-b6gt8,stress=3600000;branch;4;none;none,kepler_container_bpf_cpu_time_us_total,0,0,
530,stressng-cpeh-3613356211-b6gt8,stress=3600000;branch;4;none;none,kepler_container_bpf_net_rx_irq_total,0,0,
531,stressng-cpeh-3613356211-b6gt8,stress=3600000;branch;4;none;none,kepler_container_bpf_net_tx_irq_total,0,0,
532,stressng-cpeh-3613356211-b6gt8,stress=3600000;branch;4;none;none,kepler_container_cgroupfs_cpu_usage_us_total,0,0,
533,stressng-cpeh-3613356211-b6gt8,stress=3600000;branch;4;none;none,kepler_container_cgroupfs_memory_usage_bytes_total,0,0,
534,stressng-cpeh-3613356211-b6gt8,stress=3600000;branch;4;none;none,kepler_container_cgroupfs_system_cpu_usage_us_total,0,0,
535,stressng-cpeh-3613356211-b6gt8,stress=3600000;branch;4;none;none,kepler_container_cgroupfs_user_cpu_usage_us_total,0,0,
536,stressng-cpeh-3613356211-b6gt8,stress=3600000;branch;4;none;none,kepler_container_core_joules_total,0,0,
537,stressng-cpeh-3613356211-b6gt8,stress=3600000;branch;4;none;none,kepler_container_dram_joules_total,0,0,
538,stressng-cpeh-3613356211-b6gt8,stress=3600000;branch;4;none;none,kepler_container_joules_total,0,0,
539,stressng-cpeh-3613356211-b6gt8,stress=3600000;branch;4;none;none,kepler_container_kubelet_cpu_usage_total,0,0,
540,stressng-cpeh-3613356211-b6gt8,stress=3600000;branch;4;none;none,kepler_container_kubelet_memory_bytes_total,0,0,
541,stressng-cpeh-3613356211-b6gt8,stress=3600000;branch;4;none;none,kepler_container_other_joules_total,0,0,
542,stressng-cpeh-3613356211-b6gt8,stress=3600000;branch;4;none;none,kepler_container_package_joules_total,0,0,
543,stressng-cpeh-3613356211-b6gt8,stress=3600000;branch;4;none;none,kepler_container_uncore_joules_total,0,0,
544,stressng-cpeh-3953930367-79dhr,stress=3600000;branch;8;none;none,kepler_container_bpf_block_irq_total,0,0,
545,stressng-cpeh-3953930367-79dhr,stress=3600000;branch;8;none;none,kepler_container_bpf_cpu_time_us_total,0,0,
546,stressng-cpeh-3953930367-79dhr,stress=3600000;branch;8;none;none,kepler_container_bpf_net_rx_irq_total,0,0,
547,stressng-cpeh-3953930367-79dhr,stress=3600000;branch;8;none;none,kepler_container_bpf_net_tx_irq_total,0,0,
548,stressng-cpeh-3953930367-79dhr,stress=3600000;branch;8;none;none,kepler_container_cgroupfs_cpu_usage_us_total,0,0,
549,stressng-cpeh-3953930367-79dhr,stress=3600000;branch;8;none;none,kepler_container_cgroupfs_memory_usage_bytes_total,0,0,
550,stressng-cpeh-3953930367-79dhr,stress=3600000;branch;8;none;none,kepler_container_cgroupfs_system_cpu_usage_us_total,0,0,
551,stressng-cpeh-3953930367-79dhr,stress=3600000;branch;8;none;none,kepler_container_cgroupfs_user_cpu_usage_us_total,0,0,
552,stressng-cpeh-3953930367-79dhr,stress=3600000;branch;8;none;none,kepler_container_core_joules_total,0,0,
553,stressng-cpeh-3953930367-79dhr,stress=3600000;branch;8;none;none,kepler_container_dram_joules_total,0,0,
554,stressng-cpeh-3953930367-79dhr,stress=3600000;branch;8;none;none,kepler_container_joules_total,0,0,
555,stressng-cpeh-3953930367-79dhr,stress=3600000;branch;8;none;none,kepler_container_kubelet_cpu_usage_total,0,0,
556,stressng-cpeh-3953930367-79dhr,stress=3600000;branch;8;none;none,kepler_container_kubelet_memory_bytes_total,0,0,
557,stressng-cpeh-3953930367-79dhr,stress=3600000;branch;8;none;none,kepler_container_other_joules_total,0,0,
558,stressng-cpeh-3953930367-79dhr,stress=3600000;branch;8;none;none,kepler_container_package_joules_total,0,0,
559,stressng-cpeh-3953930367-79dhr,stress=3600000;branch;8;none;none,kepler_container_uncore_joules_total,0,0,
560,stressng-cpeh-484443593-mlcgt,stress=3600000;branch;15;none;none,kepler_container_bpf_block_irq_total,0,0,
561,stressng-cpeh-484443593-mlcgt,stress=3600000;branch;15;none;none,kepler_container_bpf_cpu_time_us_total,0,0,
562,stressng-cpeh-484443593-mlcgt,stress=3600000;branch;15;none;none,kepler_container_bpf_net_rx_irq_total,0,0,
563,stressng-cpeh-484443593-mlcgt,stress=3600000;branch;15;none;none,kepler_container_bpf_net_tx_irq_total,0,0,
564,stressng-cpeh-484443593-mlcgt,stress=3600000;branch;15;none;none,kepler_container_cgroupfs_cpu_usage_us_total,0,0,
565,stressng-cpeh-484443593-mlcgt,stress=3600000;branch;15;none;none,kepler_container_cgroupfs_memory_usage_bytes_total,0,0,
566,stressng-cpeh-484443593-mlcgt,stress=3600000;branch;15;none;none,kepler_container_cgroupfs_system_cpu_usage_us_total,0,0,
567,stressng-cpeh-484443593-mlcgt,stress=3600000;branch;15;none;none,kepler_container_cgroupfs_user_cpu_usage_us_total,0,0,
568,stressng-cpeh-484443593-mlcgt,stress=3600000;branch;15;none;none,kepler_container_core_joules_total,0,0,
569,stressng-cpeh-484443593-mlcgt,stress=3600000;branch;15;none;none,kepler_container_dram_joules_total,0,0,
570,stressng-cpeh-484443593-mlcgt,stress=3600000;branch;15;none;none,kepler_container_joules_total,0,0,
571,stressng-cpeh-484443593-mlcgt,stress=3600000;branch;15;none;none,kepler_container_kubelet_cpu_usage_total,0,0,
572,stressng-cpeh-484443593-mlcgt,stress=3600000;branch;15;none;none,kepler_container_kubelet_memory_bytes_total,0,0,
573,stressng-cpeh-484443593-mlcgt,stress=3600000;branch;15;none;none,kepler_container_other_joules_total,0,0,
574,stressng-cpeh-484443593-mlcgt,stress=3600000;branch;15;none;none,kepler_container_package_joules_total,0,0,
575,stressng-cpeh-484443593-mlcgt,stress=3600000;branch;15;none;none,kepler_container_uncore_joules_total,0,0,
576,stressng-cpeh-1231134721-76hqt,stress=3600000;branch;24;none;none,kepler_container_bpf_block_irq_total,0,0,
577,stressng-cpeh-1231134721-76hqt,stress=3600000;branch;24;none;none,kepler_container_bpf_cpu_time_us_total,0,0,
578,stressng-cpeh-1231134721-76hqt,stress=3600000;branch;24;none;none,kepler_container_bpf_net_rx_irq_total,0,0,
579,stressng-cpeh-1231134721-76hqt,stress=3600000;branch;24;none;none,kepler_container_bpf_net_tx_irq_total,0,0,
580,stressng-cpeh-1231134721-76hqt,stress=3600000;branch;24;none;none,kepler_container_cgroupfs_cpu_usage_us_total,0,0,
581,stressng-cpeh-1231134721-76hqt,stress=3600000;branch;24;none;none,kepler_container_cgroupfs_memory_usage_bytes_total,0,0,
582,stressng-cpeh-1231134721-76hqt,stress=3600000;branch;24;none;none,kepler_container_cgroupfs_system_cpu_usage_us_total,0,0,
583,stressng-cpeh-1231134721-76hqt,stress=3600000;branch;24;none;none,kepler_container_cgroupfs_user_cpu_usage_us_total,0,0,
584,stressng-cpeh-1231134721-76hqt,stress=3600000;branch;24;none;none,kepler_container_core_joules_total,0,0,
585,stressng-cpeh-1231134721-76hqt,stress=3600000;branch;24;none;none,kepler_container_dram_joules_total,0,0,
586,stressng-cpeh-1231134721-76hqt,stress=3600000;branch;24;none;none,kepler_container_joules_total,0,0,
587,stressng-cpeh-1231134721-76hqt,stress=3600000;branch;24;none;none,kepler_container_kubelet_cpu_usage_total,0,0,
588,stressng-cpeh-1231134721-76hqt,stress=3600000;branch;24;none;none,kepler_container_kubelet_memory_bytes_total,0,0,
589,stressng-cpeh-1231134721-76hqt,stress=3600000;branch;24;none;none,kepler_container_other_joules_total,0,0,
590,stressng-cpeh-1231134721-76hqt,stress=3600000;branch;24;none;none,kepler_container_package_joules_total,0,0,
591,stressng-cpeh-1231134721-76hqt,stress=3600000;branch;24;none;none,kepler_container_uncore_joules_total,0,0,
592,stressng-cpeh-1932243096-w28wp,stress=3600000;branch;32;none;none,kepler_container_bpf_block_irq_total,0,0,
593,stressng-cpeh-1932243096-w28wp,stress=3600000;branch;32;none;none,kepler_container_bpf_cpu_time_us_total,0,0,
594,stressng-cpeh-1932243096-w28wp,stress=3600000;branch;32;none;none,kepler_container_bpf_net_rx_irq_total,0,0,
595,stressng-cpeh-1932243096-w28wp,stress=3600000;branch;32;none;none,kepler_container_bpf_net_tx_irq_total,0,0,
596,stressng-cpeh-1932243096-w28wp,stress=3600000;branch;32;none;none,kepler_container_cgroupfs_cpu_usage_us_total,0,0,
597,stressng-cpeh-1932243096-w28wp,stress=3600000;branch;32;none;none,kepler_container_cgroupfs_memory_usage_bytes_total,0,0,
598,stressng-cpeh-1932243096-w28wp,stress=3600000;branch;32;none;none,kepler_container_cgroupfs_system_cpu_usage_us_total,0,0,
599,stressng-cpeh-1932243096-w28wp,stress=3600000;branch;32;none;none,kepler_container_cgroupfs_user_cpu_usage_us_total,0,0,
600,stressng-cpeh-1932243096-w28wp,stress=3600000;branch;32;none;none,kepler_container_core_joules_total,0,0,
601,stressng-cpeh-1932243096-w28wp,stress=3600000;branch;32;none;none,kepler_container_dram_joules_total,0,0,
602,stressng-cpeh-1932243096-w28wp,stress=3600000;branch;32;none;none,kepler_container_joules_total,0,0,
603,stressng-cpeh-1932243096-w28wp,stress=3600000;branch;32;none;none,kepler_container_kubelet_cpu_usage_total,0,0,
604,stressng-cpeh-1932243096-w28wp,stress=3600000;branch;32;none;none,kepler_container_kubelet_memory_bytes_total,0,0,
605,stressng-cpeh-1932243096-w28wp,stress=3600000;branch;32;none;none,kepler_container_other_joules_total,0,0,
606,stressng-cpeh-1932243096-w28wp,stress=3600000;branch;32;none;none,kepler_container_package_joules_total,0,0,
607,stressng-cpeh-1932243096-w28wp,stress=3600000;branch;32;none;none,kepler_container_uncore_joules_total,0,0,
608,stressng-cpeh-3416625239-m6r7j,stress=3600000;branch;40;none;none,kepler_container_bpf_block_irq_total,0,0,
609,stressng-cpeh-3416625239-m6r7j,stress=3600000;branch;40;none;none,kepler_container_bpf_cpu_time_us_total,0,0,
610,stressng-cpeh-3416625239-m6r7j,stress=3600000;branch;40;none;none,kepler_container_bpf_net_rx_irq_total,0,0,
611,stressng-cpeh-3416625239-m6r7j,stress=3600000;branch;40;none;none,kepler_container_bpf_net_tx_irq_total,0,0,
612,stressng-cpeh-3416625239-m6r7j,stress=3600000;branch;40;none;none,kepler_container_cgroupfs_cpu_usage_us_total,0,0,
613,stressng-cpeh-3416625239-m6r7j,stress=3600000;branch;40;none;none,kepler_container_cgroupfs_memory_usage_bytes_total,0,0,
614,stressng-cpeh-3416625239-m6r7j,stress=3600000;branch;40;none;none,kepler_container_cgroupfs_system_cpu_usage_us_total,0,0,
615,stressng-cpeh-3416625239-m6r7j,stress=3600000;branch;40;none;none,kepler_container_cgroupfs_user_cpu_usage_us_total,0,0,
616,stressng-cpeh-3416625239-m6r7j,stress=3600000;branch;40;none;none,kepler_container_core_joules_total,0,0,
617,stressng-cpeh-3416625239-m6r7j,stress=3600000;branch;40;none;none,kepler_container_dram_joules_total,0,0,
618,stressng-cpeh-3416625239-m6r7j,stress=3600000;branch;40;none;none,kepler_container_joules_total,0,0,
619,stressng-cpeh-3416625239-m6r7j,stress=3600000;branch;40;none;none,kepler_container_kubelet_cpu_usage_total,0,0,
620,stressng-cpeh-3416625239-m6r7j,stress=3600000;branch;40;none;none,kepler_container_kubelet_memory_bytes_total,0,0,
621,stressng-cpeh-3416625239-m6r7j,stress=3600000;branch;40;none;none,kepler_container_other_joules_total,0,0,
622,stressng-cpeh-3416625239-m6r7j,stress=3600000;branch;40;none;none,kepler_container_package_joules_total,0,0,
623,stressng-cpeh-3416625239-m6r7j,stress=3600000;branch;40;none;none,kepler_container_uncore_joules_total,0,0,
624,stressng-cpeh-4282210823-v759d,stress=2000000;regs;4;none;none,kepler_container_bpf_block_irq_total,0,0,
625,stressng-cpeh-4282210823-v759d,stress=2000000;regs;4;none;none,kepler_container_bpf_cpu_time_us_total,0,0,
626,stressng-cpeh-4282210823-v759d,stress=2000000;regs;4;none;none,kepler_container_bpf_net_rx_irq_total,0,0,
627,stressng-cpeh-4282210823-v759d,stress=2000000;regs;4;none;none,kepler_container_bpf_net_tx_irq_total,0,0,
628,stressng-cpeh-4282210823-v759d,stress=2000000;regs;4;none;none,kepler_container_cgroupfs_cpu_usage_us_total,0,0,
629,stressng-cpeh-4282210823-v759d,stress=2000000;regs;4;none;none,kepler_container_cgroupfs_memory_usage_bytes_total,0,0,
630,stressng-cpeh-4282210823-v759d,stress=2000000;regs;4;none;none,kepler_container_cgroupfs_system_cpu_usage_us_total,0,0,
631,stressng-cpeh-4282210823-v759d,stress=2000000;regs;4;none;none,kepler_container_cgroupfs_user_cpu_usage_us_total,0,0,
632,stressng-cpeh-4282210823-v759d,stress=2000000;regs;4;none;none,kepler_container_core_joules_total,0,0,
633,stressng-cpeh-4282210823-v759d,stress=2000000;regs;4;none;none,kepler_container_dram_joules_total,0,0,
634,stressng-cpeh-4282210823-v759d,stress=2000000;regs;4;none;none,kepler_container_joules_total,0,0,
635,stressng-cpeh-4282210823-v759d,stress=2000000;regs;4;none;none,kepler_container_kubelet_cpu_usage_total,0,0,
636,stressng-cpeh-4282210823-v759d,stress=2000000;regs;4;none;none,kepler_container_kubelet_memory_bytes_total,0,0,
637,stressng-cpeh-4282210823-v759d,stress=2000000;regs;4;none;none,kepler_container_other_joules_total,0,0,
638,stressng-cpeh-4282210823-v759d,stress=2000000;regs;4;none;none,kepler_container_package_joules_total,0,0,
639,stressng-cpeh-4282210823-v759d,stress=2000000;regs;4;none;none,kepler_container_uncore_joules_total,0,0,
640,stressng-cpeh-658635083-95cp8,stress=2000000;regs;8;none;none,kepler_container_bpf_block_irq_total,0,0,
641,stressng-cpeh-658635083-95cp8,stress=2000000;regs;8;none;none,kepler_container_bpf_cpu_time_us_total,0,0,
642,stressng-cpeh-658635083-95cp8,stress=2000000;regs;8;none;none,kepler_container_bpf_net_rx_irq_total,0,0,
643,stressng-cpeh-658635083-95cp8,stress=2000000;regs;8;none;none,kepler_container_bpf_net_tx_irq_total,0,0,
644,stressng-cpeh-658635083-95cp8,stress=2000000;regs;8;none;none,kepler_container_cgroupfs_cpu_usage_us_total,0,0,
645,stressng-cpeh-658635083-95cp8,stress=2000000;regs;8;none;none,kepler_container_cgroupfs_memory_usage_bytes_total,0,0,
646,stressng-cpeh-658635083-95cp8,stress=2000000;regs;8;none;none,kepler_container_cgroupfs_system_cpu_usage_us_total,0,0,
647,stressng-cpeh-658635083-95cp8,stress=2000000;regs;8;none;none,kepler_container_cgroupfs_user_cpu_usage_us_total,0,0,
648,stressng-cpeh-658635083-95cp8,stress=2000000;regs;8;none;none,kepler_container_core_joules_total,0,0,
649,stressng-cpeh-658635083-95cp8,stress=2000000;regs;8;none;none,kepler_container_dram_joules_total,0,0,
650,stressng-cpeh-658635083-95cp8,stress=2000000;regs;8;none;none,kepler_container_joules_total,0,0,
651,stressng-cpeh-658635083-95cp8,stress=2000000;regs;8;none;none,kepler_container_kubelet_cpu_usage_total,0,0,
652,stressng-cpeh-658635083-95cp8,stress=2000000;regs;8;none;none,kepler_container_kubelet_memory_bytes_total,0,0,
653,stressng-cpeh-658635083-95cp8,stress=2000000;regs;8;none;none,kepler_container_other_joules_total,0,0,
654,stressng-cpeh-658635083-95cp8,stress=2000000;regs;8;none;none,kepler_container_package_joules_total,0,0,
655,stressng-cpeh-658635083-95cp8,stress=2000000;regs;8;none;none,kepler_container_uncore_joules_total,0,0,
656,stressng-cpeh-1143591093-2f7rq,stress=2000000;regs;15;none;none,kepler_container_bpf_block_irq_total,0,0,
657,stressng-cpeh-1143591093-2f7rq,stress=2000000;regs;15;none;none,kepler_container_bpf_cpu_time_us_total,0,0,
658,stressng-cpeh-1143591093-2f7rq,stress=2000000;regs;15;none;none,kepler_container_bpf_net_rx_irq_total,0,0,
659,stressng-cpeh-1143591093-2f7rq,stress=2000000;regs;15;none;none,kepler_container_bpf_net_tx_irq_total,0,0,
660,stressng-cpeh-1143591093-2f7rq,stress=2000000;regs;15;none;none,kepler_container_cgroupfs_cpu_usage_us_total,0,0,
661,stressng-cpeh-1143591093-2f7rq,stress=2000000;regs;15;none;none,kepler_container_cgroupfs_memory_usage_bytes_total,0,0,
662,stressng-cpeh-1143591093-2f7rq,stress=2000000;regs;15;none;none,kepler_container_cgroupfs_system_cpu_usage_us_total,0,0,
663,stressng-cpeh-1143591093-2f7rq,stress=2000000;regs;15;none;none,kepler_container_cgroupfs_user_cpu_usage_us_total,0,0,
664,stressng-cpeh-1143591093-2f7rq,stress=2000000;regs;15;none;none,kepler_container_core_joules_total,0,0,
665,stressng-cpeh-1143591093-2f7rq,stress=2000000;regs;15;none;none,kepler_container_dram_joules_total,0,0,
666,stressng-cpeh-1143591093-2f7rq,stress=2000000;regs;15;none;none,kepler_container_joules_total,0,0,
667,stressng-cpeh-1143591093-2f7rq,stress=2000000;regs;15;none;none,kepler_container_kubelet_cpu_usage_total,0,0,
668,stressng-cpeh-1143591093-2f7rq,stress=2000000;regs;15;none;none,kepler_container_kubelet_memory_bytes_total,0,0,
669,stressng-cpeh-1143591093-2f7rq,stress=2000000;regs;15;none;none,kepler_container_other_joules_total,0,0,
670,stressng-cpeh-1143591093-2f7rq,stress=2000000;regs;15;none;none,kepler_container_package_joules_total,0,0,
671,stressng-cpeh-1143591093-2f7rq,stress=2000000;regs;15;none;none,kepler_container_uncore_joules_total,0,0,
672,stressng-cpeh-4053414029-6f7xs,stress=2000000;regs;24;none;none,kepler_container_bpf_block_irq_total,0,0,
673,stressng-cpeh-4053414029-6f7xs,stress=2000000;regs;24;none;none,kepler_container_bpf_cpu_time_us_total,0,0,
674,stressng-cpeh-4053414029-6f7xs,stress=2000000;regs;24;none;none,kepler_container_bpf_net_rx_irq_total,0,0,
675,stressng-cpeh-4053414029-6f7xs,stress=2000000;regs;24;none;none,kepler_container_bpf_net_tx_irq_total,0,0,
676,stressng-cpeh-4053414029-6f7xs,stress=2000000;regs;24;none;none,kepler_container_cgroupfs_cpu_usage_us_total,0,0,
677,stressng-cpeh-4053414029-6f7xs,stress=2000000;regs;24;none;none,kepler_container_cgroupfs_memory_usage_bytes_total,0,0,
678,stressng-cpeh-4053414029-6f7xs,stress=2000000;regs;24;none;none,kepler_container_cgroupfs_system_cpu_usage_us_total,0,0,
679,stressng-cpeh-4053414029-6f7xs,stress=2000000;regs;24;none;none,kepler_container_cgroupfs_user_cpu_usage_us_total,0,0,
680,stressng-cpeh-4053414029-6f7xs,stress=2000000;regs;24;none;none,kepler_container_core_joules_total,0,0,
681,stressng-cpeh-4053414029-6f7xs,stress=2000000;regs;24;none;none,kepler_container_dram_joules_total,0,0,
682,stressng-cpeh-4053414029-6f7xs,stress=2000000;regs;24;none;none,kepler_container_joules_total,0,0,
683,stressng-cpeh-4053414029-6f7xs,stress=2000000;regs;24;none;none,kepler_container_kubelet_cpu_usage_total,0,0,
684,stressng-cpeh-4053414029-6f7xs,stress=2000000;regs;24;none;none,kepler_container_kubelet_memory_bytes_total,0,0,
685,stressng-cpeh-4053414029-6f7xs,stress=2000000;regs;24;none;none,kepler_container_other_joules_total,0,0,
686,stressng-cpeh-4053414029-6f7xs,stress=2000000;regs;24;none;none,kepler_container_package_joules_total,0,0,
687,stressng-cpeh-4053414029-6f7xs,stress=2000000;regs;24;none;none,kepler_container_uncore_joules_total,0,0,
688,stressng-cpeh-2805499084-b2zh4,stress=2000000;regs;32;none;none,kepler_container_bpf_block_irq_total,0,0,
689,stressng-cpeh-2805499084-b2zh4,stress=2000000;regs;32;none;none,kepler_container_bpf_cpu_time_us_total,0,0,
690,stressng-cpeh-2805499084-b2zh4,stress=2000000;regs;32;none;none,kepler_container_bpf_net_rx_irq_total,0,0,
691,stressng-cpeh-2805499084-b2zh4,stress=2000000;regs;32;none;none,kepler_container_bpf_net_tx_irq_total,0,0,
692,stressng-cpeh-2805499084-b2zh4,stress=2000000;regs;32;none;none,kepler_container_cgroupfs_cpu_usage_us_total,0,0,
693,stressng-cpeh-2805499084-b2zh4,stress=2000000;regs;32;none;none,kepler_container_cgroupfs_memory_usage_bytes_total,0,0,
694,stressng-cpeh-2805499084-b2zh4,stress=2000000;regs;32;none;none,kepler_container_cgroupfs_system_cpu_usage_us_total,0,0,
695,stressng-cpeh-2805499084-b2zh4,stress=2000000;regs;32;none;none,kepler_container_cgroupfs_user_cpu_usage_us_total,0,0,
696,stressng-cpeh-2805499084-b2zh4,stress=2000000;regs;32;none;none,kepler_container_core_joules_total,0,0,
697,stressng-cpeh-2805499084-b2zh4,stress=2000000;regs;32;none;none,kepler_container_dram_joules_total,0,0,
698,stressng-cpeh-2805499084-b2zh4,stress=2000000;regs;32;none;none,kepler_container_joules_total,0,0,
699,stressng-cpeh-2805499084-b2zh4,stress=2000000;regs;32;none;none,kepler_container_kubelet_cpu_usage_total,0,0,
700,stressng-cpeh-2805499084-b2zh4,stress=2000000;regs;32;none;none,kepler_container_kubelet_memory_bytes_total,0,0,
701,stressng-cpeh-2805499084-b2zh4,stress=2000000;regs;32;none;none,kepler_container_other_joules_total,0,0,
702,stressng-cpeh-2805499084-b2zh4,stress=2000000;regs;32;none;none,kepler_container_package_joules_total,0,0,
703,stressng-cpeh-2805499084-b2zh4,stress=2000000;regs;32;none;none,kepler_container_uncore_joules_total,0,0,
704,stressng-cpeh-927126195-9hwgt,stress=2000000;regs;40;none;none,kepler_container_bpf_block_irq_total,0,0,
705,stressng-cpeh-927126195-9hwgt,stress=2000000;regs;40;none;none,kepler_container_bpf_cpu_time_us_total,0,0,
706,stressng-cpeh-927126195-9hwgt,stress=2000000;regs;40;none;none,kepler_container_bpf_net_rx_irq_total,0,0,
707,stressng-cpeh-927126195-9hwgt,stress=2000000;regs;40;none;none,kepler_container_bpf_net_tx_irq_total,0,0,
708,stressng-cpeh-927126195-9hwgt,stress=2000000;regs;40;none;none,kepler_container_cgroupfs_cpu_usage_us_total,0,0,
709,stressng-cpeh-927126195-9hwgt,stress=2000000;regs;40;none;none,kepler_container_cgroupfs_memory_usage_bytes_total,0,0,
710,stressng-cpeh-927126195-9hwgt,stress=2000000;regs;40;none;none,kepler_container_cgroupfs_system_cpu_usage_us_total,0,0,
711,stressng-cpeh-927126195-9hwgt,stress=2000000;regs;40;none;none,kepler_container_cgroupfs_user_cpu_usage_us_total,0,0,
712,stressng-cpeh-927126195-9hwgt,stress=2000000;regs;40;none;none,kepler_container_core_joules_total,0,0,
713,stressng-cpeh-927126195-9hwgt,stress=2000000;regs;40;none;none,kepler_container_dram_joules_total,0,0,
714,stressng-cpeh-927126195-9hwgt,stress=2000000;regs;40;none;none,kepler_container_joules_total,0,0,
715,stressng-cpeh-927126195-9hwgt,stress=2000000;regs;40;none;none,kepler_container_kubelet_cpu_usage_total,0,0,
716,stressng-cpeh-927126195-9hwgt,stress=2000000;regs;40;none;none,kepler_container_kubelet_memory_bytes_total,0,0,
717,stressng-cpeh-927126195-9hwgt,stress=2000000;regs;40;none;none,kepler_container_other_joules_total,0,0,
718,stressng-cpeh-927126195-9hwgt,stress=2000000;regs;40;none;none,kepler_container_package_joules_total,0,0,
719,stressng-cpeh-927126195-9hwgt,stress=2000000;regs;40;none;none,kepler_container_uncore_joules_total,0,0,
720,stressng-cpeh-418544783-djhwg,stress=2800000;regs;4;none;none,kepler_container_bpf_block_irq_total,0,0,
721,stressng-cpeh-418544783-djhwg,stress=2800000;regs;4;none;none,kepler_container_bpf_cpu_time_us_total,0,0,
722,stressng-cpeh-418544783-djhwg,stress=2800000;regs;4;none;none,kepler_container_bpf_net_rx_irq_total,0,0,
723,stressng-cpeh-418544783-djhwg,stress=2800000;regs;4;none;none,kepler_container_bpf_net_tx_irq_total,0,0,
724,stressng-cpeh-418544783-djhwg,stress=2800000;regs;4;none;none,kepler_container_cgroupfs_cpu_usage_us_total,0,0,
725,stressng-cpeh-418544783-djhwg,stress=2800000;regs;4;none;none,kepler_container_cgroupfs_memory_usage_bytes_total,0,0,
726,stressng-cpeh-418544783-djhwg,stress=2800000;regs;4;none;none,kepler_container_cgroupfs_system_cpu_usage_us_total,0,0,
727,stressng-cpeh-418544783-djhwg,stress=2800000;regs;4;none;none,kepler_container_cgroupfs_user_cpu_usage_us_total,0,0,
728,stressng-cpeh-418544783-djhwg,stress=2800000;regs;4;none;none,kepler_container_core_joules_total,0,0,
729,stressng-cpeh-418544783-djhwg,stress=2800000;regs;4;none;none,kepler_container_dram_joules_total,0,0,
730,stressng-cpeh-418544783-djhwg,stress=2800000;regs;4;none;none,kepler_container_joules_total,0,0,
731,stressng-cpeh-418544783-djhwg,stress=2800000;regs;4;none;none,kepler_container_kubelet_cpu_usage_total,0,0,
732,stressng-cpeh-418544783-djhwg,stress=2800000;regs;4;none;none,kepler_container_kubelet_memory_bytes_total,0,0,
733,stressng-cpeh-418544783-djhwg,stress=2800000;regs;4;none;none,kepler_container_other_joules_total,0,0,
734,stressng-cpeh-418544783-djhwg,stress=2800000;regs;4;none;none,kepler_container_package_joules_total,0,0,
735,stressng-cpeh-418544783-djhwg,stress=2800000;regs;4;none;none,kepler_container_uncore_joules_total,0,0,
736,stressng-cpeh-2269603267-d5ctb,stress=2800000;regs;8;none;none,kepler_container_bpf_block_irq_total,0,0,
